Instance,Terminal,Layer,X location,Y location,Voltage
_08693_,VGND,li1,248.4000,353.6000,0.000215
_08692_,VGND,li1,247.7100,364.4800,0.000135
_08691_,VGND,li1,244.7200,364.4800,0.000135
_08690_,VGND,li1,241.5000,359.0400,0.000279
_08689_,VGND,li1,240.8100,364.4800,0.000134
_08688_,VGND,li1,243.5700,348.1600,0.000350
_08687_,VGND,li1,242.6500,353.6000,0.000216
_08686_,VGND,li1,245.6400,353.6000,0.000215
_08685_,VGND,li1,239.4300,353.6000,0.000216
_08684_,VGND,li1,239.4300,348.1600,0.000351
_08683_,VGND,li1,252.3100,353.6000,0.000214
_08682_,VGND,li1,249.0900,348.1600,0.000347
_08681_,VGND,li1,244.2600,348.1600,0.000350
_08680_,VGND,li1,247.2500,348.1600,0.000349
_08679_,VGND,li1,262.8900,103.3600,0.000468
_08678_,VGND,li1,258.9800,108.8000,0.000554
_08677_,VGND,li1,255.5300,108.8000,0.000570
_08676_,VGND,li1,251.8500,108.8000,0.000581
_08675_,VGND,li1,250.0100,108.8000,0.000589
_08674_,VGND,li1,256.6800,114.2400,0.001169
_08673_,VGND,li1,254.1500,114.2400,0.001199
_08672_,VGND,li1,252.3100,108.8000,0.000581
_08671_,VGND,li1,254.8400,108.8000,0.000570
_08670_,VGND,li1,254.3800,114.2400,0.001199
_08669_,VGND,li1,252.3100,114.2400,0.001221
_08668_,VGND,li1,246.7900,108.8000,0.000607
_08667_,VGND,li1,250.2400,125.1200,0.001410
_08666_,VGND,li1,248.1700,119.6800,0.001198
_08665_,VGND,li1,240.8100,119.6800,0.001272
_08664_,VGND,li1,237.8200,119.6800,0.001312
_08663_,VGND,li1,251.6200,125.1200,0.001375
_08662_,VGND,li1,247.2500,125.1200,0.001445
_08661_,VGND,li1,241.2700,125.1200,0.001506
_08660_,VGND,li1,239.2000,130.5600,0.001348
_08659_,VGND,li1,248.4000,136.0000,0.001162
_08658_,VGND,li1,245.8700,130.5600,0.001273
_08657_,VGND,li1,239.8900,130.5600,0.001323
_08656_,VGND,li1,238.7400,136.0000,0.001247
_08655_,VGND,li1,247.4800,136.0000,0.001180
_08654_,VGND,li1,244.9500,136.0000,0.001202
_08653_,VGND,li1,244.4900,130.5600,0.001273
_08652_,VGND,li1,242.6500,130.5600,0.001293
_08651_,VGND,li1,241.2700,130.5600,0.001323
_08650_,VGND,li1,247.0200,141.4400,0.002453
_08649_,VGND,li1,243.5700,141.4400,0.002564
_08648_,VGND,li1,239.4300,141.4400,0.002619
_08647_,VGND,li1,245.1800,141.4400,0.002493
_08646_,VGND,li1,246.1000,146.8800,0.001793
_08645_,VGND,li1,244.0300,146.8800,0.001825
_08644_,VGND,li1,239.4300,146.8800,0.001897
_08643_,VGND,li1,236.4400,152.3200,0.002983
_08642_,VGND,li1,246.1000,152.3200,0.002736
_08641_,VGND,li1,243.5700,152.3200,0.002794
_08640_,VGND,li1,235.7500,157.7600,0.002274
_08639_,VGND,li1,239.6600,152.3200,0.002863
_08638_,VGND,li1,244.7200,157.7600,0.002152
_08637_,VGND,li1,242.6500,157.7600,0.002185
_08636_,VGND,li1,239.4300,157.7600,0.002217
_08635_,VGND,li1,242.4200,163.2000,0.004892
_08634_,VGND,li1,244.0300,163.2000,0.004892
_08633_,VGND,li1,233.4500,168.6400,0.001167
_08632_,VGND,li1,238.7400,168.6400,0.001126
_08631_,VGND,li1,241.9600,168.6400,0.001101
_08630_,VGND,li1,240.3500,168.6400,0.001126
_08629_,VGND,li1,233.4500,163.2000,0.005309
_08628_,VGND,li1,232.3000,174.0800,0.004278
_08627_,VGND,li1,240.5800,179.5200,0.002632
_08626_,VGND,li1,236.4400,174.0800,0.004137
_08625_,VGND,li1,234.1400,174.0800,0.004216
_08624_,VGND,li1,238.7400,179.5200,0.002683
_08623_,VGND,li1,239.6600,184.9600,0.000654
_08622_,VGND,li1,238.2800,179.5200,0.002683
_08621_,VGND,li1,236.4400,179.5200,0.002724
_08620_,VGND,li1,238.2800,190.4000,0.000528
_08619_,VGND,li1,238.7400,195.8400,0.000742
_08618_,VGND,li1,233.6800,195.8400,0.000761
_08617_,VGND,li1,235.0600,195.8400,0.000761
_08616_,VGND,li1,241.9600,195.8400,0.000734
_08615_,VGND,li1,240.8100,195.8400,0.000734
_08614_,VGND,li1,236.6700,195.8400,0.000750
_08613_,VGND,li1,247.9400,206.7200,0.001617
_08612_,VGND,li1,241.7300,201.2800,0.001151
_08611_,VGND,li1,238.0500,206.7200,0.001715
_08610_,VGND,li1,242.4200,217.6000,0.001784
_08609_,VGND,li1,241.7300,217.6000,0.001784
_08608_,VGND,li1,235.7500,223.0400,0.001030
_08607_,VGND,li1,243.8000,223.0400,0.000987
_08606_,VGND,li1,243.5700,223.0400,0.000987
_08605_,VGND,li1,239.8900,228.4800,0.000856
_08604_,VGND,li1,238.7400,228.4800,0.000856
_08603_,VGND,li1,245.6400,228.4800,0.000835
_08602_,VGND,li1,243.8000,233.9200,0.001823
_08601_,VGND,li1,240.8100,233.9200,0.001879
_08600_,VGND,li1,247.9400,239.3600,0.000373
_08599_,VGND,li1,245.6400,239.3600,0.000375
_08598_,VGND,li1,242.8800,239.3600,0.000377
_08597_,VGND,li1,246.3300,244.8000,0.001298
_08596_,VGND,li1,251.6200,244.8000,0.001261
_08595_,VGND,li1,253.2300,244.8000,0.001237
_08594_,VGND,li1,246.7900,250.2400,0.000842
_08593_,VGND,li1,253.9200,250.2400,0.000806
_08592_,VGND,li1,255.5300,250.2400,0.000806
_08591_,VGND,li1,250.0100,255.6800,0.000929
_08590_,VGND,li1,257.1400,261.1200,0.000429
_08589_,VGND,li1,258.7500,261.1200,0.000426
_08588_,VGND,li1,255.9900,261.1200,0.000429
_08587_,VGND,li1,261.7400,266.5600,0.000903
_08586_,VGND,li1,263.3500,266.5600,0.000895
_08585_,VGND,li1,260.5900,272.0000,0.001194
_08584_,VGND,li1,267.2600,277.4400,0.000536
_08583_,VGND,li1,264.9600,277.4400,0.000546
_08582_,VGND,li1,264.9600,282.8800,0.000479
_08581_,VGND,li1,264.0400,288.3200,0.000265
_08580_,VGND,li1,268.6400,293.7600,0.000392
_08579_,VGND,li1,264.9600,293.7600,0.000397
_08578_,VGND,li1,271.4000,293.7600,0.000383
_08577_,VGND,li1,271.4000,299.2000,0.000460
_08576_,VGND,li1,272.3200,304.6400,0.000345
_08575_,VGND,li1,277.3800,293.7600,0.000371
_08574_,VGND,li1,276.0000,304.6400,0.000329
_08573_,VGND,li1,278.5300,304.6400,0.000320
_08572_,VGND,li1,279.2200,293.7600,0.000363
_08571_,VGND,li1,277.3800,304.6400,0.000329
_08570_,VGND,li1,277.6100,299.2000,0.000432
_08569_,VGND,li1,256.9100,103.3600,0.000503
_08568_,VGND,li1,261.2800,97.9200,0.000451
_08567_,VGND,li1,261.0500,92.4800,0.000306
_08566_,VGND,li1,256.9100,92.4800,0.000321
_08565_,VGND,li1,261.0500,92.4800,0.000306
_08564_,VGND,li1,256.9100,92.4800,0.000321
_08563_,VGND,li1,252.7700,92.4800,0.000337
_08562_,VGND,li1,264.7300,97.9200,0.000439
_08561_,VGND,li1,259.4400,92.4800,0.000313
_08560_,VGND,li1,256.2200,87.0400,0.000260
_08559_,VGND,li1,261.0500,87.0400,0.000242
_08558_,VGND,li1,258.9800,87.0400,0.000248
_08557_,VGND,li1,259.2100,81.6000,0.000155
_08556_,VGND,li1,272.0900,92.4800,0.000265
_08555_,VGND,li1,252.0800,92.4800,0.000337
_08554_,VGND,li1,239.8900,92.4800,0.000378
_08553_,VGND,li1,246.3300,92.4800,0.000356
_08552_,VGND,li1,235.2900,92.4800,0.000393
_08551_,VGND,li1,239.6600,92.4800,0.000378
_08550_,VGND,li1,247.7100,81.6000,0.000174
_08549_,VGND,li1,249.7800,81.6000,0.000170
_08548_,VGND,li1,252.3100,81.6000,0.000165
_08547_,VGND,li1,245.4100,81.6000,0.000178
_08546_,VGND,li1,249.0900,103.3600,0.000540
_08545_,VGND,li1,248.8600,103.3600,0.000540
_08544_,VGND,li1,247.0200,103.3600,0.000548
_08543_,VGND,li1,247.7100,108.8000,0.000597
_08542_,VGND,li1,239.6600,114.2400,0.001363
_08541_,VGND,li1,249.5500,92.4800,0.000346
_08540_,VGND,li1,245.1800,87.0400,0.000285
_08539_,VGND,li1,237.5900,87.0400,0.000305
_08538_,VGND,li1,263.8100,81.6000,0.000147
_08537_,VGND,li1,267.4900,81.6000,0.000141
_08536_,VGND,li1,267.0300,81.6000,0.000144
_08535_,VGND,li1,270.2500,97.9200,0.000401
_08534_,VGND,li1,279.9100,81.6000,0.000120
_08533_,VGND,li1,273.9300,76.1600,0.000118
_08532_,VGND,li1,256.9100,76.1600,0.000144
_08531_,VGND,li1,259.4400,76.1600,0.000140
_08530_,VGND,li1,252.5400,76.1600,0.000149
_08529_,VGND,li1,247.4800,81.6000,0.000174
_08528_,VGND,li1,262.8900,97.9200,0.000451
_08527_,VGND,li1,258.5200,97.9200,0.000466
_08526_,VGND,li1,272.5500,92.4800,0.000265
_08525_,VGND,li1,273.4700,81.6000,0.000131
_08524_,VGND,li1,254.6100,81.6000,0.000162
_08523_,VGND,li1,258.7500,103.3600,0.000493
_08522_,VGND,li1,269.5600,87.0400,0.000216
_08521_,VGND,li1,253.6900,97.9200,0.000496
_08520_,VGND,li1,274.6200,76.1600,0.000118
_08519_,VGND,li1,248.6300,76.1600,0.000155
_08518_,VGND,li1,254.8400,70.7200,0.000141
_08517_,VGND,li1,235.2900,81.6000,0.000189
_08516_,VGND,li1,253.0000,76.1600,0.000149
_08515_,VGND,li1,245.8700,76.1600,0.000158
_08514_,VGND,li1,244.0300,76.1600,0.000160
_08513_,VGND,li1,248.1700,76.1600,0.000155
_08512_,VGND,li1,252.3100,70.7200,0.000144
_08511_,VGND,li1,257.8300,76.1600,0.000144
_08510_,VGND,li1,255.9900,76.1600,0.000147
_08509_,VGND,li1,259.2100,76.1600,0.000140
_08508_,VGND,li1,244.4900,76.1600,0.000160
_08507_,VGND,li1,246.3300,76.1600,0.000158
_08506_,VGND,li1,249.5500,76.1600,0.000155
_08505_,VGND,li1,243.1100,92.4800,0.000367
_08504_,VGND,li1,243.1100,87.0400,0.000290
_08503_,VGND,li1,241.2700,87.0400,0.000296
_08502_,VGND,li1,239.4300,81.6000,0.000184
_08501_,VGND,li1,241.2700,81.6000,0.000181
_08500_,VGND,li1,239.4300,81.6000,0.000184
_08499_,VGND,li1,242.8800,92.4800,0.000367
_08498_,VGND,li1,239.4300,97.9200,0.000566
_08497_,VGND,li1,238.5100,103.3600,0.000590
_08496_,VGND,li1,235.7500,103.3600,0.000598
_08495_,VGND,li1,241.9600,108.8000,0.000621
_08494_,VGND,li1,234.8300,114.2400,0.001408
_08493_,VGND,li1,234.1400,125.1200,0.001604
_08492_,VGND,li1,241.7300,114.2400,0.001337
_08491_,VGND,li1,245.1800,108.8000,0.000607
_08490_,VGND,li1,242.6500,103.3600,0.000568
_08489_,VGND,li1,250.4700,114.2400,0.001243
_08488_,VGND,li1,244.0300,108.8000,0.000614
_08487_,VGND,li1,241.2700,108.8000,0.000621
_08486_,VGND,li1,239.4300,108.8000,0.000628
_08485_,VGND,li1,239.4300,103.3600,0.000582
_08484_,VGND,li1,239.4300,108.8000,0.000628
_08483_,VGND,li1,244.2600,125.1200,0.001468
_08482_,VGND,li1,243.5700,119.6800,0.001251
_08481_,VGND,li1,238.9700,119.6800,0.001290
_08480_,VGND,li1,234.3700,119.6800,0.001335
_08479_,VGND,li1,235.2900,130.5600,0.001372
_08478_,VGND,li1,239.4300,125.1200,0.001540
_08477_,VGND,li1,234.3700,130.5600,0.001396
_08476_,VGND,li1,234.3700,119.6800,0.001335
_08475_,VGND,li1,235.0600,141.4400,0.002711
_08474_,VGND,li1,231.3800,146.8800,0.002023
_08473_,VGND,li1,239.8900,152.3200,0.002863
_08472_,VGND,li1,230.4600,146.8800,0.002059
_08471_,VGND,li1,234.8300,152.3200,0.002983
_08470_,VGND,li1,236.2100,136.0000,0.001269
_08469_,VGND,li1,234.3700,136.0000,0.001285
_08468_,VGND,li1,234.8300,146.8800,0.001994
_08467_,VGND,li1,231.1500,141.4400,0.002790
_08466_,VGND,li1,238.5100,152.3200,0.002932
_08465_,VGND,li1,241.2700,152.3200,0.002863
_08464_,VGND,li1,232.5300,152.3200,0.003040
_08463_,VGND,li1,232.5300,157.7600,0.002345
_08462_,VGND,li1,234.3700,157.7600,0.002310
_08461_,VGND,li1,235.0600,168.6400,0.001167
_08460_,VGND,li1,230.4600,174.0800,0.004388
_08459_,VGND,li1,235.2900,179.5200,0.002774
_08458_,VGND,li1,227.4700,168.6400,0.001213
_08457_,VGND,li1,235.7500,163.2000,0.005203
_08456_,VGND,li1,231.1500,163.2000,0.005416
_08455_,VGND,li1,229.7700,163.2000,0.005500
_08454_,VGND,li1,229.3100,163.2000,0.005500
_08453_,VGND,li1,231.1500,163.2000,0.005416
_08452_,VGND,li1,227.0100,163.2000,0.005606
_08451_,VGND,li1,228.3900,163.2000,0.005606
_08450_,VGND,li1,234.1400,179.5200,0.002774
_08449_,VGND,li1,235.7500,201.2800,0.001183
_08448_,VGND,li1,235.2900,201.2800,0.001183
_08447_,VGND,li1,231.8400,201.2800,0.001204
_08446_,VGND,li1,239.4300,195.8400,0.000742
_08445_,VGND,li1,238.7400,201.2800,0.001169
_08444_,VGND,li1,241.0400,206.7200,0.001697
_08443_,VGND,li1,239.4300,223.0400,0.001010
_08442_,VGND,li1,241.7300,223.0400,0.000999
_08441_,VGND,li1,240.1200,233.9200,0.001879
_08440_,VGND,li1,236.4400,233.9200,0.001957
_08439_,VGND,li1,243.8000,233.9200,0.001823
_08438_,VGND,li1,240.3500,239.3600,0.000380
_08437_,VGND,li1,242.8800,244.8000,0.001328
_08436_,VGND,li1,248.4000,244.8000,0.001280
_08435_,VGND,li1,240.3500,250.2400,0.000873
_08434_,VGND,li1,237.5900,250.2400,0.000885
_08433_,VGND,li1,245.6400,255.6800,0.000957
_08432_,VGND,li1,252.5400,261.1200,0.000432
_08431_,VGND,li1,257.1400,272.0000,0.001232
_08430_,VGND,li1,261.7400,277.4400,0.000560
_08429_,VGND,li1,261.9700,282.8800,0.000491
_08428_,VGND,li1,265.4200,293.7600,0.000397
_08427_,VGND,li1,261.9700,293.7600,0.000402
_08426_,VGND,li1,268.1800,299.2000,0.000479
_08425_,VGND,li1,269.3300,304.6400,0.000351
_08424_,VGND,li1,273.9300,304.6400,0.000336
_08423_,VGND,li1,274.8500,299.2000,0.000449
_08422_,VGND,li1,280.3700,304.6400,0.000313
_08421_,VGND,li1,273.0100,310.0800,0.000356
_08420_,VGND,li1,275.7700,310.0800,0.000344
_08419_,VGND,li1,267.0300,304.6400,0.000362
_08418_,VGND,li1,271.1700,304.6400,0.000345
_08417_,VGND,li1,267.4900,293.7600,0.000392
_08416_,VGND,li1,264.2700,299.2000,0.000507
_08415_,VGND,li1,263.3500,282.8800,0.000491
_08414_,VGND,li1,260.1300,282.8800,0.000504
_08413_,VGND,li1,258.7500,272.0000,0.001232
_08412_,VGND,li1,256.9100,266.5600,0.000922
_08411_,VGND,li1,258.7500,266.5600,0.000914
_08410_,VGND,li1,251.8500,266.5600,0.000949
_08409_,VGND,li1,250.4700,261.1200,0.000435
_08408_,VGND,li1,249.5500,261.1200,0.000435
_08407_,VGND,li1,252.3100,255.6800,0.000914
_08406_,VGND,li1,248.1700,255.6800,0.000941
_08405_,VGND,li1,251.3900,255.6800,0.000929
_08404_,VGND,li1,235.7500,250.2400,0.000893
_08403_,VGND,li1,238.0500,244.8000,0.001371
_08402_,VGND,li1,239.4300,244.8000,0.001352
_08401_,VGND,li1,239.4300,244.8000,0.001352
_08400_,VGND,li1,240.3500,239.3600,0.000380
_08399_,VGND,li1,237.1300,233.9200,0.001924
_08398_,VGND,li1,235.2900,233.9200,0.001957
_08397_,VGND,li1,238.5100,233.9200,0.001924
_08396_,VGND,li1,234.8300,228.4800,0.000873
_08395_,VGND,li1,237.1300,217.6000,0.001863
_08394_,VGND,li1,233.4500,223.0400,0.001049
_08393_,VGND,li1,233.4500,223.0400,0.001049
_08392_,VGND,li1,238.5100,212.1600,0.000795
_08391_,VGND,li1,235.7500,212.1600,0.000802
_08390_,VGND,li1,236.6700,195.8400,0.000750
_08389_,VGND,li1,238.9700,201.2800,0.001169
_08388_,VGND,li1,231.6100,195.8400,0.000772
_08387_,VGND,li1,228.3900,201.2800,0.001233
_08386_,VGND,li1,229.3100,195.8400,0.000779
_08385_,VGND,li1,231.6100,184.9600,0.000672
_08384_,VGND,li1,228.8500,179.5200,0.002889
_08383_,VGND,li1,227.0100,179.5200,0.002925
_08382_,VGND,li1,230.2300,174.0800,0.004388
_08381_,VGND,li1,231.1500,179.5200,0.002840
_08380_,VGND,li1,227.4700,174.0800,0.004465
_08379_,VGND,li1,230.6900,152.3200,0.003091
_08378_,VGND,li1,237.1300,92.4800,0.000385
_08377_,VGND,li1,232.9900,92.4800,0.000399
_08376_,VGND,li1,233.4500,87.0400,0.000314
_08375_,VGND,li1,233.4500,87.0400,0.000314
_08374_,VGND,li1,239.4300,87.0400,0.000300
_08373_,VGND,li1,232.5300,92.4800,0.000399
_08372_,VGND,li1,235.2900,87.0400,0.000310
_08371_,VGND,li1,269.3300,92.4800,0.000278
_08370_,VGND,li1,268.8700,92.4800,0.000278
_08369_,VGND,li1,270.7100,81.6000,0.000136
_08368_,VGND,li1,277.1500,76.1600,0.000115
_08367_,VGND,li1,271.6300,76.1600,0.000122
_08366_,VGND,li1,269.3300,76.1600,0.000125
_08365_,VGND,li1,273.9300,81.6000,0.000131
_08364_,VGND,li1,255.5300,97.9200,0.000481
_08363_,VGND,li1,273.9300,380.8000,0.000198
_08362_,VGND,li1,279.4500,130.5600,0.000865
_08361_,VGND,li1,274.3900,130.5600,0.000928
_08360_,VGND,li1,271.8600,130.5600,0.000959
_08359_,VGND,li1,269.3300,125.1200,0.001139
_08358_,VGND,li1,272.0900,114.2400,0.000982
_08357_,VGND,li1,269.7900,114.2400,0.001007
_08356_,VGND,li1,270.4800,119.6800,0.000966
_08355_,VGND,li1,267.4900,119.6800,0.000998
_08354_,VGND,li1,267.4900,125.1200,0.001165
_08353_,VGND,li1,261.0500,119.6800,0.001067
_08352_,VGND,li1,258.5200,119.6800,0.001110
_08351_,VGND,li1,261.9700,125.1200,0.001261
_08350_,VGND,li1,262.4300,130.5600,0.001075
_08349_,VGND,li1,265.1900,125.1200,0.001196
_08348_,VGND,li1,263.1200,125.1200,0.001224
_08347_,VGND,li1,260.5900,130.5600,0.001107
_08346_,VGND,li1,266.5700,136.0000,0.000994
_08345_,VGND,li1,261.5100,136.0000,0.001046
_08344_,VGND,li1,262.2000,130.5600,0.001075
_08343_,VGND,li1,264.7300,136.0000,0.001027
_08342_,VGND,li1,267.4900,141.4400,0.001991
_08341_,VGND,li1,265.1900,141.4400,0.002044
_08340_,VGND,li1,257.1400,141.4400,0.002227
_08339_,VGND,li1,261.0500,136.0000,0.001046
_08338_,VGND,li1,265.6500,146.8800,0.001473
_08337_,VGND,li1,265.1900,141.4400,0.002044
_08336_,VGND,li1,267.7200,141.4400,0.001991
_08335_,VGND,li1,259.2100,146.8800,0.001596
_08334_,VGND,li1,264.2700,146.8800,0.001512
_08333_,VGND,li1,263.8100,146.8800,0.001512
_08332_,VGND,li1,266.3400,146.8800,0.001473
_08331_,VGND,li1,257.8300,152.3200,0.002406
_08330_,VGND,li1,262.4300,152.3200,0.002331
_08329_,VGND,li1,258.2900,152.3200,0.002406
_08328_,VGND,li1,260.8200,152.3200,0.002331
_08327_,VGND,li1,261.5100,157.7600,0.001881
_08326_,VGND,li1,262.4300,157.7600,0.001837
_08325_,VGND,li1,256.4500,157.7600,0.001940
_08324_,VGND,li1,253.9200,157.7600,0.001983
_08323_,VGND,li1,260.5900,163.2000,0.004075
_08322_,VGND,li1,255.0700,163.2000,0.004302
_08321_,VGND,li1,257.3700,163.2000,0.004194
_08320_,VGND,li1,259.9000,163.2000,0.004075
_08319_,VGND,li1,255.0700,168.6400,0.000991
_08318_,VGND,li1,258.7500,168.6400,0.000973
_08317_,VGND,li1,259.2100,168.6400,0.000955
_08316_,VGND,li1,257.1400,168.6400,0.000973
_08315_,VGND,li1,252.7700,168.6400,0.001011
_08314_,VGND,li1,255.9900,174.0800,0.003470
_08313_,VGND,li1,253.6900,174.0800,0.003549
_08312_,VGND,li1,254.8400,174.0800,0.003549
_08311_,VGND,li1,255.0700,179.5200,0.002311
_08310_,VGND,li1,256.9100,179.5200,0.002263
_08309_,VGND,li1,252.3100,179.5200,0.002369
_08308_,VGND,li1,249.3200,179.5200,0.002437
_08307_,VGND,li1,255.5300,184.9600,0.000605
_08306_,VGND,li1,249.0900,184.9600,0.000630
_08305_,VGND,li1,251.3900,184.9600,0.000622
_08304_,VGND,li1,253.9200,184.9600,0.000616
_08303_,VGND,li1,250.0100,190.4000,0.000494
_08302_,VGND,li1,251.8500,190.4000,0.000489
_08301_,VGND,li1,252.3100,190.4000,0.000489
_08300_,VGND,li1,245.6400,190.4000,0.000507
_08299_,VGND,li1,250.9300,195.8400,0.000696
_08298_,VGND,li1,252.7700,195.8400,0.000688
_08297_,VGND,li1,252.3100,195.8400,0.000688
_08296_,VGND,li1,249.3200,201.2800,0.001095
_08295_,VGND,li1,249.0900,201.2800,0.001095
_08294_,VGND,li1,254.6100,201.2800,0.001058
_08293_,VGND,li1,252.3100,201.2800,0.001075
_08292_,VGND,li1,256.6800,206.7200,0.001495
_08291_,VGND,li1,255.0700,212.1600,0.000728
_08290_,VGND,li1,256.9100,212.1600,0.000720
_08289_,VGND,li1,252.3100,212.1600,0.000741
_08288_,VGND,li1,249.7800,212.1600,0.000758
_08287_,VGND,li1,252.3100,217.6000,0.001645
_08286_,VGND,li1,250.4700,217.6000,0.001681
_08285_,VGND,li1,253.6900,217.6000,0.001612
_08284_,VGND,li1,260.3600,217.6000,0.001528
_08283_,VGND,li1,252.3100,223.0400,0.000935
_08282_,VGND,li1,257.3700,223.0400,0.000904
_08281_,VGND,li1,255.0700,223.0400,0.000918
_08280_,VGND,li1,254.3800,217.6000,0.001612
_08279_,VGND,li1,255.5300,228.4800,0.000791
_08278_,VGND,li1,257.3700,228.4800,0.000783
_08277_,VGND,li1,256.4500,233.9200,0.001629
_08276_,VGND,li1,259.4400,228.4800,0.000773
_08275_,VGND,li1,258.2900,239.3600,0.000363
_08274_,VGND,li1,260.1300,239.3600,0.000361
_08273_,VGND,li1,259.2100,239.3600,0.000363
_08272_,VGND,li1,256.6800,239.3600,0.000366
_08271_,VGND,li1,265.1900,239.3600,0.000356
_08270_,VGND,li1,262.4300,244.8000,0.001153
_08269_,VGND,li1,261.9700,244.8000,0.001153
_08268_,VGND,li1,259.4400,244.8000,0.001191
_08267_,VGND,li1,269.5600,255.6800,0.000795
_08266_,VGND,li1,264.9600,255.6800,0.000828
_08265_,VGND,li1,271.8600,255.6800,0.000779
_08264_,VGND,li1,267.9500,261.1200,0.000412
_08263_,VGND,li1,273.7000,255.6800,0.000765
_08262_,VGND,li1,273.2400,261.1200,0.000402
_08261_,VGND,li1,270.9400,261.1200,0.000407
_08260_,VGND,li1,274.3900,266.5600,0.000829
_08259_,VGND,li1,268.4100,266.5600,0.000864
_08258_,VGND,li1,265.8800,266.5600,0.000881
_08257_,VGND,li1,275.3100,282.8800,0.000435
_08256_,VGND,li1,271.8600,282.8800,0.000456
_08255_,VGND,li1,272.7800,277.4400,0.000512
_08254_,VGND,li1,278.5300,282.8800,0.000426
_08253_,VGND,li1,274.6200,277.4400,0.000503
_08252_,VGND,li1,277.3800,282.8800,0.000426
_08251_,VGND,li1,277.8400,277.4400,0.000490
_08250_,VGND,li1,279.9100,277.4400,0.000479
_08249_,VGND,li1,281.7500,282.8800,0.000406
_08248_,VGND,li1,279.2200,282.8800,0.000418
_08247_,VGND,li1,287.2700,288.3200,0.000231
_08246_,VGND,li1,162.1500,429.7600,0.000088
_08245_,VGND,li1,164.4500,429.7600,0.000084
_08244_,VGND,li1,250.0100,408.0000,0.000100
_08243_,VGND,li1,17.0200,310.0800,0.000046
_08242_,VGND,li1,14.0300,310.0800,0.000047
_08241_,VGND,li1,14.0300,310.0800,0.000047
_08240_,VGND,li1,11.2700,288.3200,0.000074
_08239_,VGND,li1,9.8900,310.0800,0.000047
_08238_,VGND,li1,12.4200,304.6400,0.000056
_08237_,VGND,li1,14.9500,304.6400,0.000056
_08236_,VGND,li1,9.8900,310.0800,0.000047
_08235_,VGND,li1,10.3500,331.8400,0.000056
_08234_,VGND,li1,10.5800,293.7600,0.000086
_08233_,VGND,li1,11.0400,299.2000,0.000059
_08232_,VGND,li1,12.8800,304.6400,0.000056
_08231_,VGND,li1,16.7900,304.6400,0.000056
_08230_,VGND,li1,16.3300,304.6400,0.000056
_08229_,VGND,li1,13.1100,331.8400,0.000056
_08228_,VGND,li1,14.9500,331.8400,0.000056
_08227_,VGND,li1,12.6500,288.3200,0.000074
_08226_,VGND,li1,8.9700,299.2000,0.000060
_08225_,VGND,li1,14.2600,299.2000,0.000059
_08224_,VGND,li1,8.5100,299.2000,0.000060
_08223_,VGND,li1,11.2700,326.4000,0.000043
_08222_,VGND,li1,17.2500,331.8400,0.000056
_08221_,VGND,li1,15.6400,299.2000,0.000059
_08220_,VGND,li1,12.4200,299.2000,0.000059
_08219_,VGND,li1,14.9500,304.6400,0.000056
_08218_,VGND,li1,14.0300,326.4000,0.000043
_08217_,VGND,li1,13.3400,315.5200,0.000043
_08216_,VGND,li1,19.0900,320.9600,0.000041
_08215_,VGND,li1,16.1000,315.5200,0.000043
_08214_,VGND,li1,11.0400,315.5200,0.000043
_08213_,VGND,li1,16.5600,320.9600,0.000042
_08212_,VGND,li1,19.5500,315.5200,0.000042
_08211_,VGND,li1,9.4300,320.9600,0.000043
_08210_,VGND,li1,17.7100,326.4000,0.000043
_08209_,VGND,li1,19.5500,326.4000,0.000043
_08208_,VGND,li1,20.4700,288.3200,0.000070
_08207_,VGND,li1,25.9900,315.5200,0.000040
_08206_,VGND,li1,18.8600,315.5200,0.000042
_08205_,VGND,li1,20.9300,315.5200,0.000041
_08204_,VGND,li1,23.4600,315.5200,0.000041
_08203_,VGND,li1,22.3100,320.9600,0.000041
_08202_,VGND,li1,28.2900,320.9600,0.000049
_08201_,VGND,li1,23.6900,293.7600,0.000083
_08200_,VGND,li1,22.0800,299.2000,0.000057
_08199_,VGND,li1,23.2300,304.6400,0.000055
_08198_,VGND,li1,24.3800,299.2000,0.000056
_08197_,VGND,li1,25.0700,320.9600,0.000039
_08196_,VGND,li1,24.6100,293.7600,0.000083
_08195_,VGND,li1,26.9100,299.2000,0.000069
_08194_,VGND,li1,26.2200,304.6400,0.000054
_08193_,VGND,li1,23.4600,304.6400,0.000055
_08192_,VGND,li1,25.5300,310.0800,0.000045
_08191_,VGND,li1,25.9900,320.9600,0.000039
_08190_,VGND,li1,27.3700,320.9600,0.000049
_08189_,VGND,li1,27.8300,293.7600,0.000099
_08188_,VGND,li1,28.2900,310.0800,0.000057
_08187_,VGND,li1,27.1400,310.0800,0.000057
_08186_,VGND,li1,29.2100,310.0800,0.000066
_08185_,VGND,li1,32.2000,310.0800,0.000075
_08184_,VGND,li1,30.1300,320.9600,0.000059
_08183_,VGND,li1,37.0300,320.9600,0.000083
_08182_,VGND,li1,30.1300,293.7600,0.000115
_08181_,VGND,li1,33.1200,299.2000,0.000101
_08180_,VGND,li1,33.3500,304.6400,0.000096
_08179_,VGND,li1,35.8800,304.6400,0.000109
_08178_,VGND,li1,35.1900,315.5200,0.000076
_08177_,VGND,li1,29.2100,288.3200,0.000090
